Comment,Label
"الحقد علي كاظم علنى من هابطين محدا يعرفهم وووواضح جدا 
رأيهم نقطة في بحر 👎👎 الشمس عالية والقمر نين يقدر يطوله",Positive
"يعني هسه لبنان سوت كاظم الساهر  

#تخلف",Positive
"يضل القيصر قيصر رغم انوف الحاقدين ...
بس ملاحظه .نظال الاحمدي او جورج وسوف او عبد الله الرويشد يقولون نحن اصحاف فضل بنجوميه كاظم الساهر ...معقوله انتم اصحاب فضل وهو الان اشهر واكثر نجوميه منكم",Positive
ماضحكني غير محمد عبده  ههههه وك من اسمع اغانيك يصير بطني اسهال وهسه جاي تقيم الجبل كاظم الساهر الي نجوميه وصلت للعالميه واغنيه انا وليلئ اخذت ثاني احلئ غنيه بالعالم وغيرها وغيرها هههه,Positive
يا خفت دمكم تحجون ع القيصر كل اسمه القيصر اكيد لان كلهم يحسدونه ع صوته الجميل  ويغارون لان هو عراااااااااااااااااقي ما عاش الي يحجي عليه,Positive
مضغوطين من كاظم الساهر,Positive
"ههههههههههههههه طلعوا كلهم خالقين كاظم الساهر ياسبحان الله شوف النفسنة والغيرة شو تعمل لايغير الله بقوم حتى يغيروا ماانفسهم كل انسان يكون نفسه بنفسه مع وجود وسائل واجواء انتم مجرد محطات مر بيكم لم تصنعوه بل صنع نفسه بصوته وخفة دمه واخلاقه واصالته العراقية 
كل واحد يلم لسانه ويحفظ ماي وجه لان مكشوفين بغيرتكم ونفسنتكم",Positive
"مظغوطين....والله
كلها بصفحه..وهذا القرد ذو صوت النشاز..محمد عبده
اصلا صوته يحث علئ..النعاس والكٲبه",Negitive
هاي الانتقادات نابعه من الغيره من كاظم.,Positive
ولله يالله هوه وين اكو مثل القيصر,Positive
مضغوطين من القيصر,Positive
شو هذا يكول نجح بالكويت وهذا يكول نجح بلبنان والله مسوين الروحهم أهميه صدك مضغوطين,Positive
تف. على  كل واحد  يتكلم. على القيصر العراقي والخليج. والعالم,Negitive
حقدين,Positive
اعوذ بالله من الغيرة,Positive
تروحون فدوه للقيصر🌹,Negitive
شو صار كل الدول بتقول هي سبب شهرة كاظم,Positive
هههههههههه يضحكون والله والحلو كلهم طلعوا وخلو ينجح بس اكول الشجره المثمرة ترمى بالحجار ماعدا جورج وسوف وسعدون جابر ماشفت اساءة بكلامهم,Positive
هههههههههههههههه هذوله يحجون عله كاظم الساهر حته يشتهرون بابه هاذا القيصر انتو وين وهوه وين,Positive
تاج رأس كل الحجوا عليه كلهم حسودين وقاهرهم القيصر لك شنو هاي الغيرة تكول قاتل واحد منهم,Positive
سبحان الله كل الناس لهم فضل على كاظم وهم اللي طلعوه ههههههههه,Positive
الحين ما عرفنا كاظم اشتهر بسبب جورج وسوف ولا فضائيات العراق ولا مهرجانات مصر ولا لبنان ولا الكويت ولا مستر بن !! كل واحد ينسب الفضل لنفسه 🌚,Positive
نبيل شعيل ما اكذبك,Negitive
كلكم تروحون فدوه للقيصر,Negitive
رقم واحد شكله مقهوووووور ههههههههههههههه #القيصر_كاظم 😘,Positive
لو بيكم خير اوصلوا نص الواصله هو ~ جبار وعملاق ب اخلاقه وفنه ضاغطكم😌,Positive
كلكون تافهين لأن لقيصر غالبكون بصوتو واحساسو,Negitive
مضغوطين من الساهر وهذا العار  رقم واحد عراقي يتحجه خليجي كبر طمك اعتب عليك لان عراقي وتحجي على ابن بلدك بس لباقين الي نتقدو همه فاشلين ومايهمون  ويبقى الساهر عملاق الفن للابد تحياتي,Positive
بالنسبة لسعدون جابر كلامه مابي إساءة لكاظم .,Positive
"نضال الاحمدي هايه حمارة اصلا كاظم الساهر من الثمانينات يغني عراقي هو صنع نفسه من العدم والفقر مو عيب يا غبية وهذا شرف اله صنع نفسه من العدم ،وبالنسبة ل جورج وسوف ومحمد عبده هذول خرفانين 😂 اصلا جورج وسوف فضح نفسه بدون حقوق راح غنى سلمتك بيد الله من غير ما يكلف نفسه ويستأذن المطرب الأصلي",Negitive
مقهوووووورررررين من القيصر 😍 وهذا الغبي اللي يدعي الفن العراقي يقول على كاظم مايعرف ريفي ويكول على البرتقالة جميلة 😂؟!!,Positive
صباح اللامي هذا قميصك لو مفرش مال كاونتر هههههههههه,Positive
ما اريد اشوف كاظم بالكويت منو هاي البريعصية لازم كانت لكويت تنتجله بلاش ما استفاديتو منه طاح حظج,Negitive
غير حقد عموماً الشجرة المثمرة والحلوه ترمى بالحجار,Positive
اول واحد الي تكلم عن كاظم يگول ماكو عراقي يسمعله لا راح يسمعولك انت ٠٠تاج راسكم كاظم فوووديتنه😘😘😘😘😘😘😘😘,Positive
كلهم تافهين وما يسوون ظفر كاظم ..نبيل شعيل لو اشوفه يعيوني ما اصدق قال شنو يدخل الكويت بايام الحرب ههههههه ..محمد عبده اتفه منه مافي كيف يتكلم عن فنان مثل كاظم الساهر ..اما مي العيدان فهاذي اسسسسخف انسانه بالحياه مافي احد عاجبها اساسا وبعدين نسينا ايام الغزو بس من زود الحقد للحين كل ما تكلمت قالت غزو وغزو ما مع احترامي للكويت انا احبها كثير بس مي كلامها جدا عبي وكاظم فنان كبييير غصب عن الكل تحيه للعراق الغالي اجمل بلد ❤️❤️❤️,Negitive
صدك غيورين...طبعا كل الي طلعو الفنانين جيبولي واحد منهم يروح يحي حفله بإيطاليا والمدرجات مال المسرح كلها تنملي وميبقى تذاكر...منو غير القيصر يسويها...منو,Positive
انا من الجزائر نمووووووت. على كاطم الساهر خاصة اغنية يا ليل لا تنتهى فوووووووووووور بزاف بالجزائري,Positive
"كل واحد يتكلم عن كاظم الساهر 
هاذا نسبة الذكاء لديه 1%",Positive
"كاظم الساهر صوته عادي جدا
مش مميز
صوته مافيه عذوبه ولانقاء
اللي نفعه قصائد نزار قباني",Positive
كاظم الساهر  تاج راسكم كلكم ❤️,Positive
لعد شكد مظغوطين من عنده 😂,Positive
مضغوطين -.-,Positive
حاقدين.لوتلاحظوا الاشخاص اللي سبوه ياحقودين يامغرورين يافاشلين,Negitive
غيره غيره غيره غيره غيره غيره غيره غيره غيره غيره غيره غيره عاميتهم,Positive
يا عمري يا كاظم ..😘,Positive
"لا يجوز التكلم على شخص 
اذا لم اكن افضل منه 
لذالك باي حق يحكو على القيصر",Positive
الكويت تقول نحن طلعناه لبنان نحن طلعناه .. لااا انا طلعته 😂😂,Positive
ذوله شنو العطلات شبيكم مضغوطين من كاظم لا وهاي العوبه تحجي عليه وين الاثول والكتيبه يحجي,Negitive
ولي,Positive
"كاظم الساهر تاج راس كل العرب مو لان مطرب لكن لانه #عراقي 
ولا احد اله فضل على كاظم الساهر غير كاظم الساهر .",Positive
كاظم الساهر ارقى وافضل وانبل مطرب بالعالم,Positive
"اللي مايططول العنب يقول عنه حاامض  
وبالنسبه للكويتيين واللبنانيين 
كاظم انطلق من العراق  وما احد اله فضل عليه غير صوته الحلو 
شركاتكم ما صعدت كاظم صوته هو اللي صعده  وانتو لما سويتو معاه عقد ماكانو عاملينه على شان مساعدته عملتوه على شان انتو عارفين انو صوته راح يكسر الدنيا وينزل هامات المطربين الباقين ويجيبلكم اربااح تحلمون بيهه 
بالعكس كاظم الساهر هو اله فضل عليكم لأنه خلاكم مليونيريه 
ياشحاذيين الاهتمام",Negitive
