Comment,Label
مشكور وما قصرت صراحة القائك ووجهك يوحي بالصدق وكلامك مقنع ومريح اكرر شكري لك وبالتوفيق,Positive
من عند هنودي اوسوم 😂😂🌚,Netural
بايرن ميونخ السبعينات حرام عليك,Negitive
منكن دوراته المدفوعة حد يحط لينك الدفع,Netural
انا معجبة في عمر الصراحة فكريا خصوصا,Positive
عندما تبحث عن الشهرة ولا تجد موضوعا يشد الناس  وفي نفس الوقت لا تقرأ الكثير وتقوم بكل جهل بالتمسك برأيك الخاطيء بعناد الاطفال 👌👀,Negitive
طيب كيف افتح متجر,Netural
اتوقعع انك بالغت في مقطعك يا عمر لان الجن موجود وان السحر موجود وأنت انكرته وقصة ابراهيم عليه السلام مع السحره وهذا اكبر دليل ومذكره بالقران ♥️,Netural
شكرا بالجد ربنا يسعدكم يارب دخلت عاديه وطلعت انسانه تانيه كل الجمال والحب ليكم ❤️❤️❤️,Positive
وصل يابطل معرف أنت بنقلي ولا أيش,Netural
ما كان لازم تجرجو شعيب حاول ما تخرب مستقبلك,Negitive
هذا مو حقيقي تمثيل لان الزوجه ماراح تقاوم امام الغرباء اذا رادت تقاوم او تعترض تروح للقانون او أهلها او اهله للزوج,Netural
اخلاق العصابات 😆,Netural
الزوجة ليش تعاند تروح البيت و بعدين تفاهم معو ولا لازم تصرخ متل القحـ ـبة و تعاند,Negitive
الجن متجمعين حوله ويقولون وش ذا الهطف,Negitive
حقيقة لقاء عظييم الله يجازيكم خير,Positive
مونتاج خورافي بمعنى تبن 🤬بس مانقول الى الله يستر,Negitive
احس الجنون يسمعونه ويد فيها قهوه تركي والثانيه زقارة مالبورو احمر قديم ويقولو ذا وش يخثرد 😂😂🤣,Netural
شو بوجعك عمو الله يهديكي,Netural
الله لايسامح من اخرج هذا المسلسل من اول ماشفته جاني الظغط والسكر وانواع الامراض النفسية,Negitive
حرام قتاة روتانا تنزل للمستوى ذا,Negitive
اول شي الموقع إيش هوه,Netural
الله يسعدكم استمرو اتمنى اشوفكم ادفنكم دفن جماعي 👍,Negitive
��اذا ماتحكمت بيومك هو الي بيتحكم فيك💫,Netural
احب الخليل كوميدي,Netural
حبيبتي في المكسيك هل تنصحوني بالذهاب اليها  اشعر بالخوف,Netural
الحين الفرق القويه مانشستر يونايتد ومانشستر سيتي وباريس وفرق ثانيه بي الريال والبرشا,Netural
المقطع مرره حلو واتمنا ان يكون القطغ بدون موسيقى ❤️,Positive
هل الدروب شوبينق حرام ولا حلال,Netural
بارك الله فيك اخي عبد الله,Positive
جزاك الله خير وبركة وسعادة يا أخي الكريم الله يحفضك من كل سوء ومكروه يارب العالمين امين والصلاة والسلام على رسول الله صلى الله عليه وسلم آمين امين,Positive
تشيلسي ٢٠٠٤٢٠١٠,Netural
ما شاء الله عليك عبدالله كفيت ووفيت بارك الله فيك 👏,Positive
الفنان او الانسان بصفة عامة بس يكون مغرور وفظ ومتكبر يصير محبوب والكل يجري وراه ويبوس ايديه ورجليه,Netural
اقوى فريق الفيصلي الزعيم 💙💙,Netural
لا تسمع لكلامهم انا بكون اول داعم لك بكل وسائل النقل,Negitive
الدروب شبينج حرام,Netural
حرام والله كسر خاططرريي,Negitive
لازم البحث يكون من السعوديه اكثر مبيعا ودول الخليج,Netural
اقوا اعتزالات هزت العالم,Netural
اللهم حسد مدري مين الي بيحسدكم,Negitive
معقوله هاي غنيه وين الموسيقى وين المنتج,Negitive
كثر خيرك وطول عمرك معلومات راائعه جدآ سؤال الله لاهانك مشكلتي التوصيل مده كثير ومش قادر أجتازها غير علي الدايركت  وهل متوفر العمل خطوه بخطه في الاكاديميه الخاصه بك وشكرآ,Positive
الاغنيه مره حلوه🧢🧢,Positive
انصحك انك تقفل قناتك ولا عاد تفكر تفتحها انت و اختك الي كأنها رجال متشبه بالنساء 🗿,Negitive
موهبه تستحق الدفن والرجم💖💗,Negitive
اعمل للفرق العربيه,Netural
لوحطيت لايك على الأغنية يدخل إلى مستشفا المجنين,Negitive
نبغا اقوا فرق سعوديه,Netural
من اروع واجمل ما سمعت❤ احلى ثلاث ساعات بحياتي,Positive
موهبه تستحق دفن وشنق حتى موت🥺❤️✨,Negitive
القرين سكرين يبكي في الزوايه,Negitive
عيني تلوثت ليش شفت الاشياء ذي,Negitive
ماقاهرني غير انه حاطين بآخر الفيديو المخرج ومساعد المصور😂😂,Negitive
اما دا عبد العزيز مدري ايش اسمه مقررف وعع,Negitive
جميل جميل جميلل جدا ياليت لو تسوون حلقه ثانيه مع ياسر,Positive
تسمعون الي يقول حصري طخين هه,Netural
الا ورب الكون ان السحر حقيقه وانا من اللي انسحرت وعرفت منو اللي سحرني,Netural
بنطلوناتهاا ناار  🔥🔥💔💔  😂😂  ياارب اهديها,Netural
إلي حاطين لايك بتفاهم معاكم بكلمة,Negitive
لازم توازن الكلام هه,Netural
طلل هه ترى اول اغنيه فالعالم  وانت فول حبيبي هه,Netural
بجنن الفيديو شكرا ❤️,Positive
شكرا على مجهوداتك  فقط احيانا المناخ العربي و المنطقة تلعب دور في تحقيق أو تطبيق هاته النصائح,Positive
والله شكلكم تحبو الموز من جد,Netural
الي يمد أيده ع زوجته او اي مره ما بيكون رجال ولأكن هذا لايعني انو تطلع المره من بيتها بدون علم زوجها وله الحق انه يرجعها ع البيت وتفاهمو بالبيت بس مو بالشارع وبيمد ايده,Negitive
اقسم بالله كلام في صميم القلب حط,Positive
من عند طلوليي😂😭,Netural
هاد رااب ولا رعب 😅,Negitive
حقيقي استفدت كثييرر,Positive
من يكره نانسي عجرومة يخبط لايك,Netural
اجل موهبة  👍👍  تستحق الدفن,Negitive
الله يسعدك  الانشوده إبداع الله يحرمنا من ابداعكم لاتستمرو,Negitive
سوي حلقات كورة ياخي,Netural
لو هجمو عليه كل النساء لراح بخبر كان كان هما تعملو معه بلين وحوار,Negitive
للاسف انت مدري يعني مدري كيف تفكر ادله وبرهان وكل شي واخر شي القاك مكذب كل شيوخ الدين علشان انت فقط يطلع ان كلامك صح كلامك مو صحيحح,Negitive
ناصر يعطيك العافيه,Positive
ولله يااخوي إنك افدتني من بدايتك الله يوفقك ماشاء الله الله يكتب اجر تعبك لك فضل بعد الله في استمرار سعي,Positive
هاد تمثيل لبرنامج الصدمة فيكن تحضروا على قناتهم,Netural
تستحق كل الاحترام والتقدير على سرد هذه المقدمة بشكل مشوق و ترسيخ المعلومات في عمق العقل بارك الله لنا فيكم وجزاكم الله خيرا,Positive
هل يكون مصدري للمنتجات علي اكسبرس  المشكله يطولون بالشحن وغالبا يكون سعر الشحن اغلى من سعر المنتج  ما احس اني فاهمه للحين فيه كثير علامات استفاهم امامي ابدا الموضوع مو سهل 😩😭,Netural
خليكي متواضعه   شوو,Netural
اصلن نانسي عجرم كانت مسلمه وتخلت عن دينها عن الفن والغناء والرقص وخددت ومصاري حرام عليها والله ما بتستاهل بتبئا فنا وكمان عدها بنات زغار 😥😥والله هاد شي بي حير الواحد 😰😰,Negitive
استفدت جدا من هذي الفديو شكرا لكم 🤍🤍,Positive
